payment_id,order_id,customer_id,payment_timestamp,payment_method,card_last4,transaction_amount,currency,payment_status
PAY000064268,ORD000071533,CUST0007840,2026-04-19T12:12:14,WALLET,7422,1376.84,INR,SUCCESS
PAY000064269,ORD000045767,CUST0008871,2026-05-15T22:57:37,BANK_TRANSFER,7227,1559.0,INR,SUCCESS
PAY000064270,ORD000082303,CUST0008263,2026-06-01T22:36:34,CARD,3765,1176.8,USD,SUCCESS
PAY000064271,ORD000020659,CUST0004227,2026-05-26T16:10:26,BANK_TRANSFER,3200,1874.09,USD,REFUNDED
PAY000064272,ORD000045643,CUST0000625,2026-04-16T12:11:26,WALLET,4007,455.68,GBP,SUCCESS
PAY000064273,ORD000052969,CUST0003596,2026-07-19T13:03:31,WALLET,0660,1075.74,INR,FAILED
PAY000064274,ORD000008477,CUST0000556,2026-04-14T22:01:11,WALLET,3553,1896.2,INR,SUCCESS
PAY000064275,ORD000025721,CUST0002004,2026-02-27T00:42:13,BANK_TRANSFER,6305,46.95,INR,REFUNDED
PAY000064276,ORD000088678,CUST0004282,2026-06-02T12:53:37,UPI,4690,1913.71,USD,REFUNDED
PAY000064277,ORD000078757,CUST0005437,2026-04-17T01:52:52,WALLET,4905,1897.17,GBP,SUCCESS
PAY000064278,ORD000014569,CUST0001976,2026-03-27T07:39:46,UPI,8132,3854.65,INR,SUCCESS
PAY000064279,ORD000053062,CUST0005813,2026-05-17T22:35:37,BANK_TRANSFER,4303,4088.18,USD,SUCCESS
PAY000064280,ORD000044020,CUST0004400,2026-04-05T20:16:55,BANK_TRANSFER,9982,3757.48,USD,SUCCESS
PAY000064281,ORD000088588,CUST0000845,2026-07-12T02:05:10,WALLET,4534,1853.4,INR,SUCCESS
PAY000064282,ORD000087394,CUST0001736,2026-03-21T19:30:41,UPI,9525,4620.85,INR,SUCCESS
PAY000064283,ORD000095213,CUST0006148,2026-01-25T09:50:48,CARD,4021,2026.66,INR,SUCCESS
PAY000064284,ORD000044184,CUST0002012,2026-03-27T17:46:58,CARD,5940,750.92,USD,SUCCESS
PAY000064285,ORD000033745,CUST0004140,2026-07-18T09:15:02,WALLET,1427,4363.55,INR,SUCCESS
PAY000064286,ORD000070509,CUST0005080,2026-05-24T18:27:13,CARD,2477,3535.95,INR,SUCCESS
PAY000064287,ORD000098181,CUST0003678,2026-02-12T08:20:02,BANK_TRANSFER,1468,2434.92,GBP,SUCCESS
PAY000064288,ORD000056312,CUST0006760,2026-07-25T08:38:05,BANK_TRANSFER,3862,1309.49,INR,FAILED
PAY000064289,ORD000005994,CUST0003318,2026-04-18T19:22:18,CARD,9994,3781.25,USD,FAILED
PAY000064290,ORD000037206,CUST0009867,2026-04-21T04:28:34,BANK_TRANSFER,2774,1345.14,INR,SUCCESS
PAY000064291,ORD000023329,CUST0005660,2026-02-12T01:19:18,WALLET,6631,2703.83,GBP,SUCCESS
PAY000064292,ORD000060533,CUST0005256,2026-01-25T15:50:39,BANK_TRANSFER,6038,3148.85,GBP,SUCCESS
PAY000064293,ORD000015317,CUST0008809,2026-03-17T19:40:30,BANK_TRANSFER,7761,4922.53,INR,SUCCESS
PAY000064294,ORD000024226,CUST0005440,2026-04-17T03:53:00,BANK_TRANSFER,3478,2060.01,USD,REFUNDED
PAY000064295,ORD000075971,CUST0008183,2026-05-10T04:53:32,BANK_TRANSFER,4641,4754.19,INR,SUCCESS
PAY000064296,ORD000041257,CUST0004655,2026-05-11T01:53:39,WALLET,2536,3250.73,GBP,SUCCESS
PAY000064297,ORD000012172,CUST0005086,2026-03-15T05:51:19,BANK_TRANSFER,6406,367.4,USD,SUCCESS
PAY000064298,ORD000002233,CUST0009156,2026-05-30T13:54:37,WALLET,9384,4996.38,GBP,SUCCESS
PAY000064299,ORD000007624,CUST0006183,2026-02-27T01:36:57,UPI,2208,2349.63,USD,SUCCESS
PAY000064300,ORD000035100,CUST0003642,2026-02-09T09:59:18,UPI,8635,4693.83,USD,SUCCESS
PAY000064301,ORD000084344,CUST0003872,2026-01-30T13:44:48,WALLET,3774,3481.96,GBP,SUCCESS
PAY000064302,ORD000002019,CUST0005512,2026-01-28T02:25:14,UPI,4702,1260.4,INR,SUCCESS
PAY000064303,ORD000053181,CUST0009061,2026-04-17T01:46:26,WALLET,6635,1659.97,GBP,SUCCESS
PAY000064304,ORD000092831,CUST0002479,2026-05-20T23:55:48,CARD,0844,4549.19,INR,FAILED
PAY000064305,ORD000081059,CUST0003373,2026-06-13T00:13:54,UPI,3921,4469.53,INR,SUCCESS
PAY000064306,ORD000030861,CUST0002033,2026-04-08T13:54:45,UPI,7330,830.84,INR,FAILED
PAY000064307,ORD000009907,CUST0006568,2026-01-16T10:18:56,BANK_TRANSFER,9670,3828.32,INR,FAILED
PAY000064308,ORD000013494,CUST0002253,2026-04-19T00:00:09,CARD,8663,2246.52,GBP,FAILED
PAY000064309,ORD000004749,CUST0001409,2026-03-23T14:39:21,CARD,5377,3955.81,GBP,SUCCESS
PAY000064310,ORD000007587,CUST0004110,2026-07-13T06:38:36,WALLET,6342,3575.97,USD,SUCCESS
PAY000064311,ORD000093462,CUST0008092,2026-02-20T08:04:47,CARD,9462,225.41,INR,FAILED
PAY000064312,ORD000098092,CUST0001932,2026-05-09T15:01:06,WALLET,0783,876.99,INR,SUCCESS
PAY000064313,ORD000081371,CUST0006944,2026-03-22T10:38:42,CARD,8314,2736.82,USD,SUCCESS
PAY000064314,ORD000025547,CUST0003625,2026-02-17T02:34:03,WALLET,1249,2534.49,GBP,SUCCESS
PAY000064315,ORD000060855,CUST0000777,2026-06-27T12:41:31,WALLET,8703,3107.56,GBP,SUCCESS
PAY000064316,ORD000058747,CUST0008448,2026-07-08T10:56:38,WALLET,0747,851.96,GBP,REFUNDED
PAY000064317,ORD000064800,CUST0003505,2026-05-22T07:18:10,BANK_TRANSFER,8568,4272.99,INR,SUCCESS
PAY000064318,ORD000053816,CUST0003257,2026-07-27T11:50:29,CARD,1494,2127.87,INR,SUCCESS
PAY000064319,ORD000084688,CUST0007162,2026-02-02T15:47:00,BANK_TRANSFER,1523,3232.79,USD,SUCCESS
PAY000064320,ORD000080248,CUST0007623,2026-03-13T18:57:50,WALLET,1644,4529.51,USD,SUCCESS
PAY000064321,ORD000072816,CUST0001412,2026-01-31T20:16:31,WALLET,1358,1085.63,GBP,SUCCESS
PAY000064322,ORD000081705,CUST0009099,2026-01-24T17:52:54,CARD,9132,22.11,GBP,SUCCESS
PAY000064323,ORD000003357,CUST0005753,2026-06-16T22:23:06,UPI,9965,1476.74,USD,SUCCESS
PAY000064324,ORD000056905,CUST0003892,2026-05-17T14:10:43,WALLET,7089,501.48,USD,SUCCESS
PAY000064325,ORD000019460,CUST0008283,2026-03-30T15:21:25,BANK_TRANSFER,5818,508.47,USD,FAILED
PAY000064326,ORD000026254,CUST0003007,2026-01-10T05:01:39,CARD,8693,963.46,USD,FAILED
PAY000064327,ORD000054832,CUST0002310,2026-03-11T17:32:25,BANK_TRANSFER,1018,2554.3,GBP,SUCCESS
PAY000064328,ORD000031205,CUST0003209,2026-04-04T16:58:31,UPI,0554,915.01,INR,SUCCESS
PAY000064329,ORD000005485,CUST0000419,2026-05-24T22:57:13,CARD,2525,280.83,USD,SUCCESS
PAY000064330,ORD000047718,CUST0009792,2026-04-27T16:32:31,BANK_TRANSFER,2991,4065.85,GBP,REFUNDED
PAY000064331,ORD000039080,CUST0003351,2026-05-13T23:41:09,WALLET,4272,2822.96,USD,SUCCESS
PAY000064332,ORD000004151,CUST0007615,2026-07-18T02:36:43,CARD,6783,1755.82,GBP,SUCCESS
PAY000064333,ORD000008794,CUST0008803,2026-03-31T21:41:00,WALLET,7803,938.56,USD,SUCCESS
PAY000064334,ORD000003420,CUST0002433,2026-01-19T23:14:37,BANK_TRANSFER,0884,635.63,USD,SUCCESS
PAY000064335,ORD000070881,CUST0007257,2026-03-30T20:21:48,CARD,1303,4951.1,INR,FAILED
PAY000064336,ORD000006100,CUST0000129,2026-02-28T15:31:34,CARD,7263,4697.85,GBP,REFUNDED
PAY000064337,ORD000073187,CUST0009813,2026-03-16T10:58:28,WALLET,0660,12.03,USD,SUCCESS
PAY000064338,ORD000014790,CUST0009915,2026-04-15T03:24:08,CARD,3599,4113.9,INR,SUCCESS
PAY000064339,ORD000048612,CUST0007815,2026-06-10T08:10:19,CARD,9713,2145.05,GBP,SUCCESS
PAY000064340,ORD000045897,CUST0000491,2026-03-14T02:03:20,WALLET,7614,810.47,USD,SUCCESS
PAY000064341,ORD000077947,CUST0009484,2026-04-14T21:58:06,BANK_TRANSFER,1058,168.37,INR,SUCCESS
PAY000064342,ORD000079061,CUST0009586,2026-07-14T23:15:47,BANK_TRANSFER,5773,3216.16,GBP,FAILED
PAY000064343,ORD000012721,CUST0004116,2026-03-09T10:32:52,WALLET,0195,865.59,GBP,SUCCESS
PAY000064344,ORD000036903,CUST0004497,2026-02-15T15:39:37,WALLET,1489,3100.5,GBP,SUCCESS
PAY000064345,ORD000011293,CUST0003321,2026-02-12T23:09:06,CARD,0973,997.39,USD,SUCCESS
PAY000064346,ORD000005524,CUST0003679,2026-05-02T17:44:21,BANK_TRANSFER,5059,3676.16,GBP,SUCCESS
PAY000064347,ORD000081724,CUST0008762,2026-05-23T19:55:40,UPI,2079,1098.45,USD,SUCCESS
PAY000064348,ORD000044697,CUST0005254,2026-05-30T15:12:59,WALLET,9223,4483.69,INR,SUCCESS
PAY000064349,ORD000036311,CUST0004259,2026-05-01T06:54:02,BANK_TRANSFER,1408,686.63,GBP,SUCCESS
PAY000064350,ORD000011444,CUST0004166,2026-01-01T02:26:36,BANK_TRANSFER,6507,839.08,INR,SUCCESS
PAY000064351,ORD000049840,CUST0007322,2026-03-12T10:40:59,WALLET,5691,4308.84,USD,SUCCESS
PAY000064352,ORD000096141,CUST0006985,2026-06-08T15:31:21,WALLET,4015,467.21,USD,SUCCESS
PAY000064353,ORD000000113,CUST0000021,2026-03-15T16:29:00,WALLET,1467,82.48,USD,SUCCESS
PAY000064354,ORD000018755,CUST0006996,2026-01-28T13:07:12,UPI,8250,4979.21,GBP,SUCCESS
PAY000064355,ORD000049430,CUST0005670,2026-02-03T23:45:52,CARD,7606,4113.01,INR,SUCCESS
PAY000064356,ORD000090202,CUST0002445,2026-03-18T00:29:30,CARD,8891,3298.76,USD,REFUNDED
PAY000064357,ORD000032964,CUST0001834,2026-02-12T13:41:02,WALLET,0732,847.74,USD,SUCCESS
PAY000064358,ORD000039333,CUST0009508,2026-03-17T16:41:39,UPI,7243,4609.19,INR,SUCCESS
PAY000064359,ORD000010197,CUST0004137,2026-01-07T11:11:22,CARD,1659,3493.28,INR,SUCCESS
PAY000064360,ORD000063499,CUST0005315,2026-07-25T18:33:04,WALLET,3505,3244.58,GBP,SUCCESS
PAY000064361,ORD000073569,CUST0001664,2026-01-29T09:17:15,CARD,8383,4526.47,USD,SUCCESS
PAY000064362,ORD000033167,CUST0008314,2026-07-04T15:44:42,BANK_TRANSFER,1500,3953.16,INR,SUCCESS
PAY000064363,ORD000057991,CUST0008034,2026-06-07T21:19:03,BANK_TRANSFER,3511,4067.99,GBP,SUCCESS
PAY000064364,ORD000039680,CUST0009354,2026-06-21T00:11:13,UPI,5554,2972.99,GBP,SUCCESS
PAY000064365,ORD000049950,CUST0004168,2026-04-20T02:47:35,CARD,2755,3203.62,INR,SUCCESS
PAY000064366,ORD000019329,CUST0002956,2026-06-09T19:55:19,BANK_TRANSFER,7032,2961.87,INR,SUCCESS
PAY000064367,ORD000094988,CUST0003518,2026-07-03T00:14:30,WALLET,1587,1410.65,GBP,FAILED
PAY000064368,ORD000062223,CUST0007089,2026-06-03T06:14:51,BANK_TRANSFER,5875,968.47,GBP,SUCCESS
PAY000064369,ORD000084582,CUST0007939,2026-06-16T02:25:00,CARD,3552,2670.76,INR,SUCCESS
PAY000064370,ORD000099832,CUST0009996,2026-04-26T08:45:33,UPI,5819,36.68,GBP,SUCCESS
PAY000064371,ORD000004219,CUST0000808,2026-05-20T10:53:55,BANK_TRANSFER,4021,75.79,GBP,FAILED
PAY000064372,ORD000030523,CUST0008493,2026-07-24T05:56:46,CARD,8934,822.74,GBP,SUCCESS
PAY000064373,ORD000029178,CUST0006038,2026-05-24T15:13:45,BANK_TRANSFER,9244,2730.68,USD,SUCCESS
PAY000064374,ORD000063556,CUST0007486,2026-07-21T13:27:07,BANK_TRANSFER,2638,3581.51,INR,SUCCESS
PAY000064375,ORD000045728,CUST0009686,2026-02-19T21:37:34,BANK_TRANSFER,7487,836.34,INR,SUCCESS
PAY000064376,ORD000050643,CUST0006756,2026-04-12T10:18:46,BANK_TRANSFER,2109,402.87,INR,REFUNDED
PAY000064377,ORD000045791,CUST0007550,2026-03-10T07:49:29,WALLET,7873,4169.22,GBP,SUCCESS
PAY000064378,ORD000026743,CUST0001082,2026-02-23T12:51:08,UPI,8506,4078.49,GBP,SUCCESS
PAY000064379,ORD000054764,CUST0002252,2026-07-13T06:36:56,CARD,3308,820.98,GBP,SUCCESS
PAY000064380,ORD000019763,CUST0000103,2026-06-29T02:11:20,CARD,8166,3088.82,GBP,SUCCESS
PAY000064381,ORD000040674,CUST0006996,2026-02-10T18:13:48,BANK_TRANSFER,5392,1626.62,USD,SUCCESS
PAY000064382,ORD000098665,CUST0001941,2026-05-01T07:59:46,BANK_TRANSFER,9028,4418.98,GBP,SUCCESS
PAY000064383,ORD000043363,CUST0005310,2026-04-21T04:38:11,WALLET,4896,1971.5,INR,SUCCESS
PAY000064384,ORD000080364,CUST0009512,2026-04-15T00:26:39,WALLET,0462,4035.3,INR,SUCCESS
PAY000064385,ORD000059559,CUST0003018,2026-06-04T14:03:01,BANK_TRANSFER,8021,113.94,GBP,FAILED
PAY000064386,ORD000065247,CUST0009190,2026-05-26T05:53:14,CARD,7049,384.28,GBP,SUCCESS
PAY000064387,ORD000031893,CUST0004354,2026-04-14T15:10:12,BANK_TRANSFER,5625,3008.05,INR,SUCCESS
PAY000064388,ORD000009908,CUST0005885,2026-01-01T02:09:36,CARD,0278,4809.86,INR,SUCCESS
PAY000064389,ORD000044777,CUST0004159,2026-03-31T20:35:05,WALLET,5764,607.51,INR,SUCCESS
PAY000064390,ORD000097838,CUST0000380,2026-06-20T00:06:25,BANK_TRANSFER,7623,3533.82,GBP,SUCCESS
PAY000064391,ORD000083172,CUST0006358,2026-06-09T04:33:09,UPI,2346,1119.78,USD,SUCCESS
PAY000064392,ORD000072138,CUST0005518,2026-06-24T21:21:06,BANK_TRANSFER,3785,3343.28,INR,SUCCESS
PAY000064393,ORD000084551,CUST0008936,2026-04-09T14:26:32,CARD,0599,1206.5,USD,SUCCESS
PAY000064394,ORD000007972,CUST0009245,2026-05-15T18:27:07,WALLET,6392,2296.72,INR,SUCCESS
PAY000064395,ORD000099353,CUST0000454,2026-06-21T19:31:55,UPI,3616,162.23,INR,SUCCESS
PAY000064396,ORD000013542,CUST0001262,2026-05-15T16:14:14,BANK_TRANSFER,0199,2591.98,INR,SUCCESS
PAY000064397,ORD000063248,CUST0009536,2026-03-11T19:26:11,WALLET,8599,2672.13,USD,SUCCESS
PAY000064398,ORD000045141,CUST0000358,2026-01-12T20:49:44,BANK_TRANSFER,4201,1622.87,USD,REFUNDED
PAY000064399,ORD000089052,CUST0006340,2026-03-24T22:00:42,BANK_TRANSFER,4743,1870.93,GBP,SUCCESS
PAY000064400,ORD000069845,CUST0006088,2026-03-29T14:26:19,CARD,8821,533.03,INR,SUCCESS
PAY000064401,ORD000086562,CUST0008835,2026-04-15T05:59:10,UPI,0544,294.9,USD,SUCCESS
PAY000064402,ORD000038719,CUST0001856,2026-05-19T19:59:35,BANK_TRANSFER,5674,1533.82,INR,SUCCESS
PAY000064403,ORD000050932,CUST0007855,2026-06-27T20:17:35,WALLET,4738,4887.06,GBP,SUCCESS
PAY000064404,ORD000033293,CUST0007506,2026-02-15T19:24:15,UPI,8292,4827.36,GBP,SUCCESS
PAY000064405,ORD000087649,CUST0005027,2026-01-01T01:23:51,WALLET,7046,751.17,USD,SUCCESS
PAY000064406,ORD000072105,CUST0000699,2026-01-24T01:16:28,BANK_TRANSFER,0418,3643.91,INR,SUCCESS
PAY000064407,ORD000022394,CUST0009150,2026-04-05T01:20:41,UPI,5859,4333.22,USD,SUCCESS
PAY000064408,ORD000038544,CUST0002260,2026-01-03T15:02:18,BANK_TRANSFER,8786,3424.59,USD,SUCCESS
PAY000064409,ORD000040254,CUST0003172,2026-06-30T06:40:21,WALLET,3090,1614.67,USD,SUCCESS
PAY000064410,ORD000038566,CUST0001358,2026-06-08T14:53:32,BANK_TRANSFER,9518,4931.5,GBP,SUCCESS
PAY000064411,ORD000045438,CUST0003610,2026-04-17T12:10:05,CARD,4692,1650.87,GBP,SUCCESS
PAY000064412,ORD000004011,CUST0007443,2026-05-06T10:33:00,WALLET,7238,1780.27,GBP,REFUNDED
PAY000064413,ORD000058363,CUST0000726,2026-04-29T06:07:38,CARD,4597,2388.03,INR,SUCCESS
PAY000064414,ORD000015196,CUST0003416,2026-06-06T11:11:10,BANK_TRANSFER,7196,4273.89,GBP,SUCCESS
PAY000064415,ORD000027664,CUST0007557,2026-03-26T07:32:58,WALLET,6189,4498.66,GBP,SUCCESS
PAY000064416,ORD000028258,CUST0008097,2026-07-09T23:02:42,UPI,6219,2580.15,GBP,SUCCESS
PAY000064417,ORD000099130,CUST0007173,2026-01-25T08:35:26,BANK_TRANSFER,0660,1628.54,USD,SUCCESS
PAY000064418,ORD000039906,CUST0004829,2026-07-15T19:29:45,WALLET,8665,1169.56,INR,REFUNDED
PAY000064419,ORD000058406,CUST0005452,2026-06-25T12:26:09,WALLET,1595,2452.74,INR,FAILED
PAY000064420,ORD000026297,CUST0009607,2026-02-20T01:42:04,BANK_TRANSFER,3927,1830.81,GBP,SUCCESS
PAY000064421,ORD000099331,CUST0002652,2026-07-19T04:44:03,WALLET,0549,1393.48,INR,FAILED
PAY000064422,ORD000096108,CUST0000924,2026-04-09T03:53:49,WALLET,9946,4335.09,USD,SUCCESS
PAY000064423,ORD000051875,CUST0000417,2026-05-09T18:08:16,UPI,1811,2893.52,GBP,SUCCESS
PAY000064424,ORD000046165,CUST0000478,2026-01-01T08:59:45,CARD,6500,2839.21,INR,SUCCESS
PAY000064425,ORD000001972,CUST0008938,2026-06-27T20:29:40,UPI,3493,3422.06,GBP,SUCCESS
PAY000064426,ORD000075608,CUST0005543,2026-05-30T06:50:26,CARD,0622,4976.36,GBP,SUCCESS
PAY000064427,ORD000001947,CUST0009899,2026-04-21T17:30:21,BANK_TRANSFER,3685,950.52,USD,SUCCESS
PAY000064428,ORD000083312,CUST0007068,2026-06-10T18:19:29,UPI,6240,2109.44,INR,SUCCESS
PAY000064429,ORD000077460,CUST0006744,2026-02-12T04:56:01,BANK_TRANSFER,7041,498.2,INR,SUCCESS
PAY000064430,ORD000062995,CUST0003573,2026-02-06T02:25:44,UPI,9220,2124.27,INR,REFUNDED
PAY000064431,ORD000057117,CUST0007675,2026-01-20T00:03:01,UPI,0852,3203.38,INR,SUCCESS
PAY000064432,ORD000054630,CUST0001461,2026-07-11T07:34:25,BANK_TRANSFER,5510,2034.13,INR,SUCCESS
PAY000064433,ORD000095356,CUST0000222,2026-03-27T23:17:21,WALLET,4105,1692.41,GBP,SUCCESS
PAY000064434,ORD000054365,CUST0008120,2026-07-28T09:42:47,BANK_TRANSFER,8129,172.48,USD,SUCCESS
PAY000064435,ORD000020113,CUST0006498,2026-03-11T19:04:03,CARD,7336,1789.63,INR,SUCCESS
PAY000064436,ORD000073914,CUST0007984,2026-03-10T23:32:25,BANK_TRANSFER,1139,2213.05,USD,SUCCESS
PAY000064437,ORD000030825,CUST0000730,2026-04-08T08:09:07,UPI,9872,4071.08,USD,SUCCESS
PAY000064438,ORD000053504,CUST0006283,2026-01-08T04:03:54,BANK_TRANSFER,0033,3275.02,INR,SUCCESS
PAY000064439,ORD000088755,CUST0009788,2026-07-20T05:30:20,UPI,5767,2812.13,GBP,SUCCESS
PAY000064440,ORD000052326,CUST0005788,2026-05-20T17:04:27,BANK_TRANSFER,2055,4716.79,INR,SUCCESS
PAY000064441,ORD000094351,CUST0007956,2026-02-25T04:24:40,BANK_TRANSFER,8882,4746.69,USD,FAILED
PAY000064442,ORD000013241,CUST0003553,2026-04-22T10:31:44,CARD,2704,17.34,INR,SUCCESS
PAY000064443,ORD000071048,CUST0006564,2026-03-18T06:45:22,WALLET,5172,264.46,USD,SUCCESS
PAY000064444,ORD000050114,CUST0007924,2026-07-06T18:44:28,BANK_TRANSFER,9298,3839.05,INR,SUCCESS
PAY000064445,ORD000049855,CUST0009319,2026-05-09T01:45:22,UPI,3068,3786.56,INR,SUCCESS
PAY000064446,ORD000022095,CUST0002421,2026-07-18T09:16:14,BANK_TRANSFER,8426,2828.74,GBP,FAILED
PAY000064447,ORD000089061,CUST0003271,2026-02-17T06:48:02,UPI,6067,2809.79,GBP,SUCCESS
PAY000064448,ORD000091420,CUST0003773,2026-07-25T18:47:22,BANK_TRANSFER,9395,1443.68,INR,SUCCESS
PAY000064449,ORD000036119,CUST0005325,2026-02-09T10:02:44,BANK_TRANSFER,1874,2720.15,USD,SUCCESS
PAY000064450,ORD000024318,CUST0003157,2026-03-27T19:17:56,BANK_TRANSFER,8807,3508.04,USD,FAILED
PAY000064451,ORD000074104,CUST0000167,2026-07-07T14:36:48,WALLET,2491,3832.65,GBP,SUCCESS
PAY000064452,ORD000006704,CUST0008442,2026-01-03T23:07:24,WALLET,5676,569.66,INR,SUCCESS
PAY000064453,ORD000089236,CUST0009695,2026-03-25T05:21:09,CARD,7535,1739.69,INR,SUCCESS
PAY000064454,ORD000002537,CUST0001184,2026-06-19T18:48:52,CARD,0600,4735.87,INR,SUCCESS
PAY000064455,ORD000020889,CUST0000971,2026-03-24T15:20:17,UPI,4112,2538.77,GBP,SUCCESS
PAY000064456,ORD000050747,CUST0009715,2026-04-04T19:23:30,CARD,8192,1124.55,USD,SUCCESS
PAY000064457,ORD000005827,CUST0006607,2026-04-06T06:48:13,WALLET,9025,1833.15,INR,SUCCESS
PAY000064458,ORD000019487,CUST0004108,2026-03-18T20:35:22,WALLET,5985,3368.64,GBP,SUCCESS
PAY000064459,ORD000039249,CUST0007399,2026-05-02T21:51:33,CARD,1361,4813.54,USD,SUCCESS
PAY000064460,ORD000069170,CUST0009706,2026-04-20T23:16:55,UPI,0124,3887.87,INR,SUCCESS
PAY000064461,ORD000071796,CUST0007975,2026-04-17T16:57:58,WALLET,4115,4332.48,GBP,SUCCESS
PAY000064462,ORD000080469,CUST0002390,2026-03-30T04:11:25,UPI,9334,1616.91,USD,SUCCESS
PAY000064463,ORD000042919,CUST0001497,2026-01-07T11:11:38,UPI,4869,2920.13,USD,SUCCESS
PAY000064464,ORD000078327,CUST0004905,2026-07-23T14:20:33,WALLET,6427,1242.02,INR,SUCCESS
PAY000064465,ORD000021765,CUST0004883,2026-01-20T04:06:15,WALLET,5447,4449.1,INR,SUCCESS
PAY000064466,ORD000088061,CUST0004214,2026-03-22T13:26:31,WALLET,7548,2899.87,USD,SUCCESS
PAY000064467,ORD000076940,CUST0005258,2026-07-13T21:30:50,UPI,8673,1753.91,USD,FAILED
PAY000064468,ORD000015558,CUST0008999,2026-05-05T14:49:32,CARD,0901,2388.07,INR,SUCCESS
PAY000064469,ORD000095201,CUST0007060,2026-06-18T11:33:44,UPI,3762,3058.09,INR,FAILED
PAY000064470,ORD000060861,CUST0004031,2026-06-08T17:29:10,UPI,6121,4284.33,GBP,REFUNDED
PAY000064471,ORD000008433,CUST0002865,2026-01-22T19:35:24,CARD,9201,3617.61,INR,SUCCESS
PAY000064472,ORD000061703,CUST0000729,2026-04-22T18:14:58,BANK_TRANSFER,2816,628.86,GBP,SUCCESS
PAY000064473,ORD000078155,CUST0004067,2026-01-03T14:20:43,BANK_TRANSFER,7709,2599.55,USD,SUCCESS
PAY000064474,ORD000052866,CUST0000006,2026-07-14T09:07:44,BANK_TRANSFER,6733,4942.48,GBP,SUCCESS
PAY000064475,ORD000042340,CUST0003269,2026-06-26T08:29:53,UPI,7642,430.72,GBP,REFUNDED
PAY000064476,ORD000040282,CUST0000973,2026-07-10T22:39:16,WALLET,7241,483.71,INR,SUCCESS
PAY000064477,ORD000076919,CUST0008891,2026-07-24T04:14:36,BANK_TRANSFER,7386,3457.91,USD,SUCCESS
PAY000064478,ORD000076022,CUST0003457,2026-07-30T05:30:08,UPI,8128,2324.45,INR,REFUNDED
PAY000064479,ORD000024012,CUST0001419,2026-01-07T00:20:46,WALLET,1878,624.08,GBP,SUCCESS
PAY000064480,ORD000008020,CUST0002348,2026-05-28T13:00:32,CARD,1545,1755.2,GBP,SUCCESS
PAY000064481,ORD000000597,CUST0001259,2026-02-16T02:09:46,UPI,9240,2309.87,USD,SUCCESS
PAY000064482,ORD000096152,CUST0008141,2026-05-23T11:33:00,BANK_TRANSFER,5593,309.32,USD,REFUNDED
PAY000064483,ORD000058402,CUST0000090,2026-03-24T17:29:41,CARD,6556,1441.45,GBP,SUCCESS
PAY000064484,ORD000013943,CUST0001189,2026-07-01T19:16:40,UPI,5442,3783.77,INR,SUCCESS
PAY000064485,ORD000075351,CUST0001537,2026-02-04T13:08:01,WALLET,1732,4445.44,USD,FAILED
PAY000064486,ORD000081273,CUST0006279,2026-02-20T19:13:18,UPI,8170,833.86,INR,SUCCESS
PAY000064487,ORD000042181,CUST0008589,2026-02-13T04:36:57,CARD,6326,697.53,INR,SUCCESS
PAY000064488,ORD000011805,CUST0006966,2026-05-14T15:38:24,BANK_TRANSFER,3358,1322.56,INR,FAILED
PAY000064489,ORD000046824,CUST0002196,2026-05-14T05:45:45,CARD,7996,4339.29,INR,SUCCESS
PAY000064490,ORD000033517,CUST0004297,2026-01-29T00:25:10,CARD,9756,3150.56,USD,SUCCESS
PAY000064491,ORD000021195,CUST0006547,2026-02-26T16:19:07,CARD,1671,1791.69,GBP,SUCCESS
PAY000064492,ORD000019569,CUST0007946,2026-06-30T05:05:34,CARD,4345,4809.24,INR,SUCCESS
PAY000064493,ORD000075617,CUST0003988,2026-04-15T20:49:01,UPI,0376,2592.95,GBP,SUCCESS
PAY000064494,ORD000037853,CUST0008404,2026-04-07T23:48:49,UPI,7576,587.97,USD,SUCCESS
PAY000064495,ORD000005925,CUST0005745,2026-06-14T12:47:07,WALLET,8512,1663.29,INR,SUCCESS
PAY000064496,ORD000049161,CUST0006718,2026-03-15T11:28:44,CARD,2345,3870.5,USD,REFUNDED
PAY000064497,ORD000073373,CUST0006134,2026-07-23T05:37:12,UPI,2318,972.82,GBP,SUCCESS
PAY000064498,ORD000052127,CUST0001057,2026-06-24T11:10:45,CARD,2091,3443.06,USD,SUCCESS
PAY000064499,ORD000061099,CUST0006819,2026-06-08T12:30:22,BANK_TRANSFER,4335,2408.34,USD,SUCCESS
PAY000064500,ORD000003097,CUST0007086,2026-07-23T05:30:53,UPI,3909,2715.58,USD,SUCCESS
PAY000064501,ORD000040008,CUST0001198,2026-01-20T20:01:28,UPI,6221,4743.15,INR,SUCCESS
PAY000064502,ORD000059440,CUST0008367,2026-04-22T08:26:56,CARD,5369,666.77,USD,FAILED
PAY000064503,ORD000007740,CUST0005372,2026-02-05T22:17:51,CARD,4472,1175.02,GBP,SUCCESS
PAY000064504,ORD000053033,CUST0001158,2026-05-14T21:01:37,BANK_TRANSFER,3214,979.77,INR,SUCCESS
PAY000064505,ORD000071451,CUST0009056,2026-05-22T16:13:13,BANK_TRANSFER,8452,1332.51,USD,SUCCESS
PAY000064506,ORD000047365,CUST0005731,2026-05-21T01:33:49,UPI,4114,1435.67,USD,SUCCESS
