product_id,product_name,category,subcategory,brand,unit_price,cost_price,currency,active_flag
PRD001916,Home Product 1916,Home,Standard,Apex,115.4,545.58,INR,Y
PRD001917,Fashion Product 1917,Fashion,Basic,Apex,1067.15,515.08,USD,Y
PRD001918,Electronics Product 1918,Electronics,Standard,Orion,452.9,718.59,GBP,Y
PRD001919,Fashion Product 1919,Fashion,Premium,Vertex,1716.73,185.22,USD,Y
PRD001920,Home Product 1920,Home,Standard,Apex,1438.83,693.03,USD,Y
PRD001921,Fashion Product 1921,Fashion,Basic,Orion,1059.03,100.96,USD,Y
PRD001922,Sports Product 1922,Sports,Basic,Nova,1511.07,1444.95,USD,Y
PRD001923,Grocery Product 1923,Grocery,Standard,Vertex,2111.2,1749.27,INR,Y
PRD001924,Fashion Product 1924,Fashion,Basic,Orion,2176.43,146.78,INR,Y
PRD001925,Sports Product 1925,Sports,Basic,Vertex,498.04,1463.66,GBP,Y
PRD001926,Fashion Product 1926,Fashion,Premium,Orion,707.88,221.43,USD,Y
PRD001927,Grocery Product 1927,Grocery,Premium,Zenith,1717.54,456.43,USD,Y
PRD001928,Electronics Product 1928,Electronics,Basic,Vertex,450.93,644.32,INR,Y
PRD001929,Grocery Product 1929,Grocery,Standard,Nova,1491.47,644.97,INR,Y
PRD001930,Sports Product 1930,Sports,Standard,Apex,442.21,964.37,INR,Y
PRD001931,Sports Product 1931,Sports,Standard,Orion,2232.33,623.66,USD,N
PRD001932,Home Product 1932,Home,Basic,Zenith,1424.83,76.03,USD,Y
PRD001933,Electronics Product 1933,Electronics,Premium,Zenith,2442.22,1149.15,INR,Y
PRD001934,Beauty Product 1934,Beauty,Basic,Nova,847.74,1147.22,USD,Y
PRD001935,Fashion Product 1935,Fashion,Premium,Apex,2376.15,464.57,GBP,Y
PRD001936,Fashion Product 1936,Fashion,Premium,Apex,1429.38,1790.87,GBP,Y
PRD001937,Beauty Product 1937,Beauty,Premium,Nova,938.72,852.83,USD,Y
PRD001938,Sports Product 1938,Sports,Basic,Apex,695.75,1209.58,GBP,Y
PRD001939,Home Product 1939,Home,Basic,Vertex,685.34,734.71,INR,Y
PRD001940,Sports Product 1940,Sports,Premium,Vertex,671.3,1079.55,GBP,Y
PRD001941,Electronics Product 1941,Electronics,Premium,Apex,50.09,586.32,INR,N
PRD001942,Grocery Product 1942,Grocery,Basic,Zenith,2068.3,1059.48,GBP,N
PRD001943,Grocery Product 1943,Grocery,Basic,Orion,1191.63,1005.11,USD,Y
PRD001944,Grocery Product 1944,Grocery,Standard,Orion,383.69,1538.28,USD,Y
PRD001945,Beauty Product 1945,Beauty,Basic,Apex,1684.1,462.48,INR,N
PRD001946,Electronics Product 1946,Electronics,Basic,Orion,1405.51,623.5,INR,Y
PRD001947,Grocery Product 1947,Grocery,Standard,Vertex,1878.39,814.34,USD,Y
PRD001948,Home Product 1948,Home,Basic,Zenith,421.0,634.87,USD,Y
PRD001949,Electronics Product 1949,Electronics,Standard,Zenith,1861.41,1781.46,USD,Y
PRD001950,Home Product 1950,Home,Standard,Zenith,2372.3,224.92,USD,Y
PRD001951,Home Product 1951,Home,Premium,Zenith,726.93,1557.21,GBP,Y
PRD001952,Beauty Product 1952,Beauty,Standard,Vertex,1879.45,754.47,GBP,Y
PRD001953,Grocery Product 1953,Grocery,Standard,Nova,1662.27,1237.26,GBP,Y
PRD001954,Beauty Product 1954,Beauty,Basic,Zenith,983.47,1546.72,USD,Y
PRD001955,Grocery Product 1955,Grocery,Standard,Apex,2310.16,322.2,USD,Y
PRD001956,Beauty Product 1956,Beauty,Standard,Orion,1642.2,1230.98,INR,Y
PRD001957,Beauty Product 1957,Beauty,Basic,Orion,2435.75,740.3,GBP,Y
PRD001958,Beauty Product 1958,Beauty,Premium,Apex,1526.22,907.54,INR,N
PRD001959,Beauty Product 1959,Beauty,Basic,Orion,2364.0,587.06,INR,Y
PRD001960,Beauty Product 1960,Beauty,Basic,Orion,1712.49,1713.47,INR,N
PRD001961,Sports Product 1961,Sports,Standard,Zenith,1280.78,349.88,INR,Y
PRD001962,Grocery Product 1962,Grocery,Basic,Apex,442.15,1687.04,INR,Y
PRD001963,Home Product 1963,Home,Standard,Nova,2236.64,374.99,USD,Y
PRD001964,Home Product 1964,Home,Basic,Zenith,1111.91,437.66,INR,Y
PRD001965,Beauty Product 1965,Beauty,Basic,Nova,2010.2,1508.66,INR,Y
PRD001966,Fashion Product 1966,Fashion,Basic,Nova,22.17,61.08,GBP,Y
PRD001967,Beauty Product 1967,Beauty,Standard,Orion,180.56,752.51,USD,Y
PRD001968,Electronics Product 1968,Electronics,Basic,Zenith,1619.49,962.9,INR,Y
PRD001969,Fashion Product 1969,Fashion,Basic,Nova,735.94,718.92,GBP,Y
PRD001970,Grocery Product 1970,Grocery,Standard,Zenith,1575.02,793.76,INR,Y
PRD001971,Home Product 1971,Home,Standard,Zenith,1885.18,203.88,INR,Y
PRD001972,Fashion Product 1972,Fashion,Basic,Vertex,359.17,439.79,USD,Y
PRD001973,Grocery Product 1973,Grocery,Premium,Vertex,1606.88,136.1,GBP,Y
PRD001974,Home Product 1974,Home,Standard,Vertex,741.75,802.08,USD,Y
PRD001975,Beauty Product 1975,Beauty,Standard,Zenith,94.18,254.62,GBP,Y
PRD001976,Electronics Product 1976,Electronics,Premium,Vertex,1411.03,1285.7,USD,Y
PRD001977,Beauty Product 1977,Beauty,Basic,Vertex,1190.84,793.43,USD,Y
PRD001978,Sports Product 1978,Sports,Basic,Apex,370.58,528.32,USD,Y
PRD001979,Sports Product 1979,Sports,Premium,Nova,2128.04,1051.06,INR,N
PRD001980,Electronics Product 1980,Electronics,Standard,Vertex,1804.24,1342.59,GBP,Y
PRD001981,Fashion Product 1981,Fashion,Basic,Apex,2431.15,1160.0,GBP,Y
PRD001982,Grocery Product 1982,Grocery,Basic,Vertex,948.06,1667.17,GBP,Y
PRD001983,Beauty Product 1983,Beauty,Standard,Apex,1212.58,685.63,GBP,Y
PRD001984,Grocery Product 1984,Grocery,Premium,Vertex,520.04,272.71,GBP,Y
PRD001985,Sports Product 1985,Sports,Premium,Vertex,1249.48,1026.23,GBP,Y
PRD001986,Sports Product 1986,Sports,Basic,Apex,1854.74,656.32,INR,Y
PRD001987,Sports Product 1987,Sports,Premium,Vertex,1271.0,490.84,GBP,Y
PRD001988,Electronics Product 1988,Electronics,Premium,Orion,1418.92,448.61,USD,Y
PRD001989,Sports Product 1989,Sports,Basic,Apex,574.71,1292.13,INR,Y
PRD001990,Beauty Product 1990,Beauty,Standard,Zenith,697.3,1338.37,GBP,Y
PRD001991,Home Product 1991,Home,Basic,Vertex,156.86,411.97,GBP,N
PRD001992,Fashion Product 1992,Fashion,Standard,Nova,1344.65,1407.2,USD,Y
PRD001993,Home Product 1993,Home,Standard,Nova,1107.54,858.44,INR,Y
PRD001994,Beauty Product 1994,Beauty,Premium,Zenith,1220.64,1026.08,GBP,Y
PRD001995,Electronics Product 1995,Electronics,Basic,Orion,1944.6,353.05,GBP,N
PRD001996,Fashion Product 1996,Fashion,Premium,Vertex,1887.63,1083.63,USD,Y
PRD001997,Grocery Product 1997,Grocery,Basic,Orion,1287.93,1712.73,USD,Y
PRD001998,Beauty Product 1998,Beauty,Premium,Vertex,691.84,1011.59,USD,Y
PRD001999,Electronics Product 1999,Electronics,Premium,Orion,21.26,1608.38,GBP,Y
PRD002000,Fashion Product 2000,Fashion,Premium,Apex,168.57,779.33,USD,Y
