customer_id,segment,annual_spend,last_purchase_date,marketing_opt_in
CUST0004829,At Risk,2518.61,2026-01-27,N
CUST0004830,At Risk,27831.31,2026-03-18,N
CUST0004831,At Risk,50099.57,2026-05-11,N
CUST0004832,At Risk,85994.01,2026-07-29,Y
CUST0004833,High Value,23036.5,2026-02-15,Y
CUST0004834,Occasional,63177.82,2026-07-05,N
CUST0004835,Regular,90219.86,2026-01-22,Y
CUST0004836,High Value,74453.19,2026-02-15,Y
CUST0004837,Occasional,18997.74,2026-02-16,N
CUST0004838,Regular,55521.13,2026-01-08,N
CUST0004839,High Value,62816.65,2026-02-24,N
CUST0004840,High Value,91915.46,2026-03-01,Y
CUST0004841,High Value,37979.27,2026-05-25,N
CUST0004842,At Risk,92590.24,2026-07-10,N
CUST0004843,Occasional,3761.53,2026-07-03,Y
CUST0004844,Regular,89841.15,2026-04-04,Y
CUST0004845,At Risk,86114.78,2026-02-19,Y
CUST0004846,Occasional,833.15,2026-02-13,N
CUST0004847,Regular,74558.96,2026-06-06,Y
CUST0004848,High Value,63595.37,2026-03-14,Y
CUST0004849,Regular,86953.41,2026-05-26,N
CUST0004850,High Value,6415.7,2026-05-23,Y
CUST0004851,At Risk,4801.99,2026-03-05,Y
CUST0004852,Occasional,85218.85,2026-04-05,N
CUST0004853,At Risk,5252.88,2026-04-25,Y
CUST0004854,At Risk,75297.9,2026-03-31,Y
CUST0004855,High Value,10650.63,2026-07-03,N
CUST0004856,Regular,53093.44,2026-03-07,N
CUST0004857,Occasional,81024.84,2026-04-27,Y
CUST0004858,Occasional,16796.97,2026-04-08,N
CUST0004859,High Value,48111.74,2026-04-20,N
CUST0004860,At Risk,74423.25,2026-07-20,N
CUST0004861,High Value,50141.48,2026-06-30,N
CUST0004862,At Risk,7476.64,2026-06-05,N
CUST0004863,Regular,14322.89,2026-04-23,Y
CUST0004864,High Value,74093.37,2026-02-24,N
CUST0004865,High Value,58667.78,2026-06-29,N
CUST0004866,Occasional,56976.83,2026-05-11,N
CUST0004867,At Risk,45582.73,2026-05-26,Y
CUST0004868,High Value,47705.99,2026-06-19,N
CUST0004869,Occasional,18376.48,2026-06-30,Y
CUST0004870,At Risk,33256.75,2026-07-30,Y
CUST0004871,Regular,3364.76,2026-02-27,Y
CUST0004872,Occasional,36791.9,2026-04-08,N
CUST0004873,Occasional,86879.98,2026-03-19,Y
CUST0004874,At Risk,76943.78,2026-03-24,Y
CUST0004875,Regular,65807.71,2026-02-03,Y
CUST0004876,High Value,12236.65,2026-05-31,N
CUST0004877,At Risk,23056.28,2026-06-22,N
CUST0004878,Occasional,67125.99,2026-02-02,N
CUST0004879,High Value,18045.86,2026-04-14,Y
CUST0004880,Occasional,16279.36,2026-04-30,N
CUST0004881,Regular,73038.87,2026-04-09,N
CUST0004882,At Risk,83091.17,2026-03-31,Y
CUST0004883,Occasional,50731.15,2026-03-05,Y
CUST0004884,Occasional,22954.77,2026-04-07,Y
CUST0004885,At Risk,45095.95,2026-04-16,N
CUST0004886,Regular,79389.11,2026-04-17,N
CUST0004887,Regular,91269.96,2026-03-23,N
CUST0004888,Regular,41249.76,2026-03-04,Y
CUST0004889,Occasional,53108.04,2026-02-19,Y
CUST0004890,At Risk,73500.44,2026-06-09,Y
CUST0004891,High Value,79635.36,2026-05-01,Y
CUST0004892,Occasional,60447.55,2026-02-19,Y
CUST0004893,At Risk,4372.27,2026-03-17,Y
CUST0004894,Regular,81182.19,2026-07-29,N
CUST0004895,High Value,12450.15,2026-06-24,Y
CUST0004896,Occasional,30622.2,2026-04-26,N
CUST0004897,Regular,35125.76,2026-07-16,Y
CUST0004898,High Value,24472.48,2026-07-03,N
CUST0004899,Regular,75552.47,2026-03-21,N
CUST0004900,Regular,13833.94,2026-03-02,Y
CUST0004901,Regular,44664.85,2026-04-12,N
CUST0004902,Regular,33250.8,2026-04-03,N
CUST0004903,At Risk,13392.44,2026-06-20,N
CUST0004904,At Risk,96590.0,2026-04-19,N
CUST0004905,Occasional,70014.06,2026-03-11,N
CUST0004906,Regular,95874.08,2026-01-01,N
CUST0004907,Regular,27353.08,2026-03-20,Y
CUST0004908,High Value,47507.11,2026-07-05,Y
CUST0004909,High Value,8569.77,2026-01-12,N
CUST0004910,At Risk,47482.4,2026-01-22,N
CUST0004911,At Risk,43353.58,2026-01-10,N
CUST0004912,Occasional,85219.59,2026-05-10,Y
CUST0004913,Regular,70338.66,2026-01-09,Y
CUST0004914,Regular,65173.87,2026-02-26,N
CUST0004915,High Value,1756.48,2026-07-21,Y
CUST0004916,Occasional,1456.5,2026-01-13,Y
CUST0004917,Occasional,49989.24,2026-07-10,N
CUST0004918,At Risk,33978.96,2026-04-26,Y
CUST0004919,Occasional,62838.14,2026-04-19,Y
CUST0004920,High Value,1322.44,2026-02-02,N
CUST0004921,At Risk,96726.85,2026-02-15,Y
CUST0004922,At Risk,88229.16,2026-07-08,N
CUST0004923,Occasional,19665.23,2026-04-21,Y
CUST0004924,High Value,40942.84,2026-03-01,N
CUST0004925,At Risk,58671.37,2026-01-14,N
CUST0004926,At Risk,17646.89,2026-01-03,Y
CUST0004927,Regular,58144.89,2026-07-17,Y
CUST0004928,Regular,75978.02,2026-01-08,N
CUST0004929,Regular,89149.53,2026-03-21,N
CUST0004930,At Risk,54973.01,2026-05-06,Y
CUST0004931,Regular,35415.75,2026-06-08,N
CUST0004932,Regular,17285.7,2026-06-02,Y
CUST0004933,Regular,95184.07,2026-07-07,N
CUST0004934,Occasional,24888.84,2026-07-07,N
CUST0004935,At Risk,14705.55,2026-03-24,Y
CUST0004936,Regular,16117.29,2026-01-29,Y
CUST0004937,High Value,53837.9,2026-04-07,N
CUST0004938,Occasional,29568.01,2026-02-27,N
CUST0004939,High Value,91174.97,2026-01-13,Y
CUST0004940,Regular,20751.86,2026-03-01,N
CUST0004941,Occasional,47922.74,2026-04-21,N
CUST0004942,High Value,72970.25,2026-04-28,N
CUST0004943,At Risk,38838.53,2026-01-24,N
CUST0004944,Occasional,16164.78,2026-03-08,N
CUST0004945,At Risk,97650.58,2026-06-17,Y
CUST0004946,Regular,74194.14,2026-01-20,Y
CUST0004947,Occasional,62361.77,2026-04-25,Y
CUST0004948,Occasional,11259.82,2026-07-30,N
CUST0004949,At Risk,47371.94,2026-07-01,Y
CUST0004950,Regular,90526.32,2026-07-01,N
CUST0004951,Occasional,94282.69,2026-07-23,N
CUST0004952,Regular,14437.92,2026-04-09,N
CUST0004953,At Risk,81448.13,2026-05-16,N
CUST0004954,High Value,31367.22,2026-05-03,Y
CUST0004955,At Risk,26033.21,2026-07-06,N
CUST0004956,High Value,14505.95,2026-06-06,Y
CUST0004957,At Risk,88081.18,2026-06-08,Y
CUST0004958,Regular,8020.3,2026-06-25,N
CUST0004959,High Value,30011.41,2026-07-06,Y
CUST0004960,Occasional,26260.56,2026-01-18,N
CUST0004961,Occasional,95453.23,2026-04-18,Y
CUST0004962,High Value,89320.07,2026-03-04,Y
CUST0004963,High Value,68823.31,2026-07-17,Y
CUST0004964,At Risk,24989.95,2026-04-21,N
CUST0004965,High Value,33980.6,2026-03-13,Y
CUST0004966,High Value,47923.9,2026-04-16,N
CUST0004967,At Risk,74451.51,2026-03-21,N
CUST0004968,High Value,84849.39,2026-07-29,N
CUST0004969,At Risk,33451.95,2026-01-22,Y
CUST0004970,High Value,59221.03,2026-01-21,Y
CUST0004971,At Risk,16160.95,2026-02-03,Y
CUST0004972,At Risk,40530.66,2026-05-14,N
CUST0004973,Occasional,20612.76,2026-03-28,N
CUST0004974,Occasional,70755.19,2026-03-08,N
CUST0004975,High Value,62888.95,2026-03-30,N
CUST0004976,Regular,62984.18,2026-04-04,N
CUST0004977,Regular,18741.18,2026-01-11,N
CUST0004978,Occasional,40970.99,2026-01-05,N
CUST0004979,High Value,7044.2,2026-07-30,N
CUST0004980,Regular,50147.79,2026-02-25,N
CUST0004981,Occasional,44506.66,2026-04-23,Y
CUST0004982,Regular,11711.9,2026-07-05,N
CUST0004983,Regular,31864.93,2026-03-23,Y
CUST0004984,Regular,1804.72,2026-04-02,N
CUST0004985,At Risk,52870.63,2026-01-09,Y
CUST0004986,Regular,2528.5,2026-02-08,N
CUST0004987,Occasional,49419.68,2026-03-16,Y
CUST0004988,At Risk,53048.64,2026-05-28,N
CUST0004989,High Value,56732.93,2026-02-04,N
CUST0004990,High Value,8500.4,2026-01-28,Y
CUST0004991,Occasional,12541.82,2026-01-24,Y
CUST0004992,Occasional,81863.33,2026-01-02,N
CUST0004993,At Risk,4921.64,2026-06-08,N
CUST0004994,High Value,7040.75,2026-06-05,N
CUST0004995,High Value,63577.93,2026-05-02,Y
CUST0004996,Regular,94093.19,2026-01-15,N
CUST0004997,High Value,5158.02,2026-01-22,N
CUST0004998,High Value,53582.71,2026-07-09,N
CUST0004999,Occasional,95901.93,2026-05-13,Y
CUST0005000,At Risk,36043.1,2026-02-02,N
CUST0005001,Regular,49553.71,2026-06-30,N
CUST0005002,Occasional,9982.85,2026-05-17,N
CUST0005003,High Value,81671.22,2026-06-16,N
CUST0005004,High Value,30938.43,2026-06-09,N
CUST0005005,Occasional,54188.56,2026-05-13,N
CUST0005006,Occasional,20314.67,2026-07-06,Y
CUST0005007,At Risk,50103.33,2026-05-23,Y
CUST0005008,High Value,47534.76,2026-06-13,Y
CUST0005009,Regular,10576.63,2026-05-29,N
CUST0005010,Regular,12213.83,2026-05-27,N
CUST0005011,At Risk,58329.4,2026-06-19,Y
CUST0005012,High Value,89783.43,2026-06-29,Y
CUST0005013,Occasional,84894.95,2026-07-10,N
CUST0005014,Regular,3560.4,2026-06-04,N
CUST0005015,At Risk,37899.75,2026-07-02,N
CUST0005016,High Value,34485.31,2026-06-25,Y
CUST0005017,Occasional,44642.6,2026-05-22,Y
CUST0005018,Occasional,84461.4,2026-01-13,N
CUST0005019,Occasional,855.54,2026-01-15,Y
CUST0005020,High Value,59689.68,2026-06-05,N
CUST0005021,High Value,15390.08,2026-07-24,N
CUST0005022,At Risk,55696.37,2026-02-22,Y
CUST0005023,Occasional,82306.65,2026-02-01,N
CUST0005024,High Value,52955.19,2026-05-22,Y
CUST0005025,Regular,56639.74,2026-03-25,N
CUST0005026,High Value,63285.85,2026-06-30,N
CUST0005027,Occasional,61261.08,2026-07-01,Y
CUST0005028,Regular,49667.85,2026-04-11,Y
CUST0005029,Occasional,54488.52,2026-05-01,N
CUST0005030,High Value,99533.48,2026-01-17,Y
CUST0005031,At Risk,95122.18,2026-05-25,N
CUST0005032,Regular,64498.44,2026-03-21,Y
CUST0005033,Occasional,32150.91,2026-05-24,Y
CUST0005034,Regular,1511.23,2026-06-25,Y
CUST0005035,High Value,80742.1,2026-02-23,N
CUST0005036,High Value,97698.43,2026-06-04,Y
CUST0005037,High Value,46628.14,2026-05-16,N
CUST0005038,At Risk,63029.08,2026-04-19,N
CUST0005039,Occasional,28912.25,2026-01-31,Y
CUST0005040,Occasional,76488.29,2026-07-05,N
CUST0005041,Occasional,37208.97,2026-05-02,N
CUST0005042,Occasional,40918.58,2026-02-08,Y
CUST0005043,Occasional,62449.22,2026-01-30,N
CUST0005044,Regular,36375.09,2026-01-18,Y
CUST0005045,High Value,32305.33,2026-06-11,Y
CUST0005046,At Risk,84648.26,2026-03-04,N
CUST0005047,At Risk,93287.97,2026-04-27,N
CUST0005048,At Risk,2160.85,2026-06-07,N
CUST0005049,Occasional,67583.9,2026-03-04,Y
CUST0005050,High Value,25841.93,2026-01-17,Y
CUST0005051,Occasional,62375.3,2026-05-03,Y
CUST0005052,Regular,32931.99,2026-03-08,Y
CUST0005053,High Value,14930.63,2026-04-07,N
CUST0005054,Regular,58223.05,2026-05-10,Y
CUST0005055,Occasional,30024.13,2026-05-21,N
CUST0005056,Regular,14739.4,2026-05-19,N
CUST0005057,Regular,45953.38,2026-07-10,N
CUST0005058,Regular,97237.45,2026-06-26,Y
CUST0005059,High Value,5106.44,2026-05-01,Y
CUST0005060,Occasional,62934.46,2026-04-20,Y
CUST0005061,High Value,9441.89,2026-04-02,N
CUST0005062,At Risk,38922.89,2026-05-01,N
CUST0005063,High Value,99736.03,2026-05-11,N
CUST0005064,High Value,64483.02,2026-03-04,Y
CUST0005065,At Risk,68357.61,2026-04-02,N
CUST0005066,At Risk,52163.0,2026-05-07,Y
CUST0005067,High Value,92267.0,2026-06-04,Y
CUST0005068,At Risk,27040.0,2026-01-26,Y
CUST0005069,Occasional,26982.97,2026-04-07,N
CUST0005070,Occasional,41859.07,2026-03-09,N
CUST0005071,At Risk,8532.88,2026-06-28,N
CUST0005072,Regular,42371.51,2026-01-19,N
CUST0005073,Occasional,41603.01,2026-06-14,Y
CUST0005074,High Value,68928.59,2026-05-04,Y
CUST0005075,High Value,37118.02,2026-04-17,Y
CUST0005076,At Risk,92209.97,2026-04-07,N
CUST0005077,Regular,28018.03,2026-06-02,Y
CUST0005078,At Risk,77229.46,2026-03-11,Y
CUST0005079,Occasional,83945.75,2026-02-07,N
CUST0005080,Regular,28325.67,2026-05-31,N
CUST0005081,High Value,61851.52,2026-01-11,N
CUST0005082,At Risk,14760.29,2026-02-11,Y
CUST0005083,Regular,26128.45,2026-04-21,Y
CUST0005084,High Value,41421.17,2026-01-09,Y
CUST0005085,Regular,59277.42,2026-03-08,N
CUST0005086,High Value,17978.98,2026-01-16,Y
CUST0005087,Regular,18714.53,2026-05-05,N
CUST0005088,Occasional,35636.9,2026-03-12,Y
CUST0005089,Occasional,43227.86,2026-03-15,N
CUST0005090,At Risk,46709.06,2026-04-30,Y
CUST0005091,High Value,30657.12,2026-02-26,N
CUST0005092,High Value,44370.39,2026-02-17,N
CUST0005093,High Value,35058.3,2026-07-17,N
CUST0005094,At Risk,66973.68,2026-04-22,Y
CUST0005095,Regular,96174.21,2026-02-27,Y
CUST0005096,Regular,48261.71,2026-05-04,N
CUST0005097,Regular,45398.64,2026-03-28,N
CUST0005098,Regular,62599.71,2026-02-24,Y
CUST0005099,Occasional,75752.55,2026-02-23,Y
CUST0005100,High Value,11971.75,2026-07-04,N
CUST0005101,High Value,61634.96,2026-04-26,Y
CUST0005102,At Risk,54600.31,2026-01-14,N
CUST0005103,High Value,60088.81,2026-01-22,N
CUST0005104,Regular,12561.99,2026-05-11,Y
CUST0005105,At Risk,21280.58,2026-01-04,N
CUST0005106,Regular,48671.12,2026-04-14,Y
CUST0005107,At Risk,27849.27,2026-06-27,N
CUST0005108,At Risk,95413.92,2026-03-23,Y
CUST0005109,Regular,79379.71,2026-07-25,N
CUST0005110,High Value,63087.99,2026-06-17,N
CUST0005111,At Risk,87944.33,2026-05-03,Y
CUST0005112,Occasional,11965.88,2026-05-06,Y
CUST0005113,Regular,82455.9,2026-06-17,Y
CUST0005114,At Risk,94326.82,2026-07-03,Y
CUST0005115,Occasional,85492.34,2026-03-17,N
CUST0005116,High Value,42743.91,2026-04-06,Y
CUST0005117,At Risk,12020.05,2026-06-24,N
CUST0005118,Regular,18978.35,2026-04-04,N
CUST0005119,High Value,97635.83,2026-05-10,N
CUST0005120,Regular,87562.15,2026-05-18,N
CUST0005121,At Risk,94256.33,2026-06-10,N
CUST0005122,At Risk,54080.67,2026-03-06,N
CUST0005123,Regular,22072.22,2026-03-20,Y
CUST0005124,Regular,84024.7,2026-02-23,N
CUST0005125,High Value,84084.43,2026-04-30,N
CUST0005126,High Value,93270.12,2026-06-03,Y
CUST0005127,Regular,66375.54,2026-07-04,N
CUST0005128,High Value,42787.99,2026-03-07,N
CUST0005129,High Value,44018.55,2026-05-12,Y
CUST0005130,High Value,96290.79,2026-01-24,N
CUST0005131,At Risk,63330.67,2026-07-10,N
CUST0005132,High Value,76168.1,2026-04-07,N
CUST0005133,High Value,27801.06,2026-02-01,Y
CUST0005134,Regular,29740.55,2026-04-28,Y
CUST0005135,High Value,74251.73,2026-04-16,Y
CUST0005136,At Risk,19437.85,2026-02-04,Y
CUST0005137,Occasional,56486.01,2026-04-14,Y
CUST0005138,Occasional,59962.93,2026-06-30,Y
CUST0005139,Regular,59616.11,2026-05-17,Y
CUST0005140,High Value,81803.92,2026-06-23,N
CUST0005141,At Risk,43660.19,2026-05-18,Y
CUST0005142,Regular,50560.26,2026-01-20,Y
CUST0005143,At Risk,64988.15,2026-01-15,N
CUST0005144,Occasional,69273.63,2026-03-23,Y
CUST0005145,At Risk,10672.02,2026-01-29,N
CUST0005146,Occasional,62613.63,2026-06-05,N
CUST0005147,At Risk,17026.63,2026-07-04,N
CUST0005148,High Value,41113.83,2026-05-08,Y
CUST0005149,At Risk,79509.48,2026-05-01,Y
CUST0005150,At Risk,95662.48,2026-03-25,N
CUST0005151,High Value,34498.42,2026-03-16,N
CUST0005152,High Value,68468.15,2026-01-09,Y
CUST0005153,At Risk,51365.19,2026-06-25,Y
CUST0005154,High Value,29616.68,2026-01-06,N
CUST0005155,At Risk,9770.08,2026-01-05,Y
CUST0005156,High Value,16167.35,2026-01-28,Y
CUST0005157,High Value,41733.31,2026-03-04,N
CUST0005158,Occasional,10039.55,2026-02-07,N
CUST0005159,High Value,98917.43,2026-06-04,Y
CUST0005160,Regular,46563.11,2026-05-16,Y
CUST0005161,Regular,50277.78,2026-03-13,Y
CUST0005162,High Value,88204.21,2026-02-08,N
CUST0005163,Regular,25982.79,2026-03-29,N
CUST0005164,Occasional,32461.63,2026-07-10,Y
CUST0005165,Occasional,53870.06,2026-02-04,Y
CUST0005166,Occasional,86874.91,2026-05-15,N
CUST0005167,High Value,68068.47,2026-07-08,N
CUST0005168,At Risk,24974.49,2026-01-30,Y
CUST0005169,High Value,39986.64,2026-02-05,N
CUST0005170,Regular,61052.41,2026-03-25,Y
CUST0005171,Regular,8687.83,2026-04-02,Y
CUST0005172,High Value,71437.09,2026-04-07,N
CUST0005173,At Risk,57734.86,2026-01-05,N
CUST0005174,High Value,69163.17,2026-06-02,Y
CUST0005175,Occasional,53397.73,2026-07-04,N
CUST0005176,High Value,82547.92,2026-07-11,Y
CUST0005177,Occasional,6230.73,2026-04-11,N
CUST0005178,Occasional,45043.63,2026-01-28,N
CUST0005179,At Risk,76010.39,2026-05-31,N
CUST0005180,High Value,41693.77,2026-01-11,N
CUST0005181,At Risk,33204.25,2026-01-06,N
CUST0005182,Occasional,60129.07,2026-02-06,N
CUST0005183,High Value,3585.52,2026-01-07,N
CUST0005184,At Risk,29292.33,2026-05-10,N
CUST0005185,High Value,86318.62,2026-04-26,Y
CUST0005186,At Risk,29015.09,2026-06-27,Y
CUST0005187,Regular,52523.07,2026-01-06,Y
CUST0005188,Regular,15419.23,2026-02-17,N
CUST0005189,High Value,50372.01,2026-07-19,Y
CUST0005190,High Value,94342.1,2026-02-01,Y
CUST0005191,Occasional,18644.73,2026-06-27,Y
CUST0005192,At Risk,98495.48,2026-04-30,N
CUST0005193,At Risk,1008.31,2026-07-30,N
CUST0005194,At Risk,82782.29,2026-07-26,Y
CUST0005195,Regular,94067.7,2026-06-03,N
CUST0005196,Occasional,45100.11,2026-05-24,N
CUST0005197,High Value,87102.52,2026-04-01,N
CUST0005198,Occasional,20250.94,2026-07-21,N
CUST0005199,Occasional,41244.51,2026-02-05,N
CUST0005200,At Risk,68948.7,2026-03-09,Y
CUST0005201,High Value,95608.91,2026-05-05,Y
CUST0005202,At Risk,32353.94,2026-03-13,N
CUST0005203,Occasional,68195.14,2026-05-04,N
CUST0005204,Occasional,35408.6,2026-01-15,Y
CUST0005205,At Risk,39809.48,2026-02-28,Y
CUST0005206,Occasional,26573.86,2026-06-26,N
CUST0005207,Regular,83034.93,2026-01-13,Y
CUST0005208,Regular,61056.33,2026-02-28,Y
CUST0005209,At Risk,3655.11,2026-01-17,Y
CUST0005210,Regular,79939.4,2026-05-21,Y
CUST0005211,At Risk,88766.55,2026-03-06,Y
CUST0005212,Regular,25640.11,2026-02-21,Y
CUST0005213,Regular,56064.27,2026-03-05,N
CUST0005214,At Risk,57268.03,2026-02-17,Y
CUST0005215,At Risk,45455.45,2026-02-10,Y
CUST0005216,Occasional,76061.21,2026-07-22,N
CUST0005217,Regular,57967.85,2026-01-17,Y
CUST0005218,At Risk,42960.53,2026-02-22,N
CUST0005219,Occasional,15340.69,2026-07-23,N
CUST0005220,Regular,14448.17,2026-04-09,Y
CUST0005221,Occasional,1082.68,2026-04-04,Y
CUST0005222,High Value,24603.46,2026-04-10,N
CUST0005223,At Risk,26297.08,2026-06-27,Y
CUST0005224,High Value,78249.09,2026-03-13,Y
CUST0005225,Occasional,71053.81,2026-07-11,N
CUST0005226,Regular,62388.28,2026-01-25,N
CUST0005227,At Risk,12191.7,2026-07-07,N
CUST0005228,At Risk,18551.76,2026-07-03,N
CUST0005229,At Risk,31939.03,2026-02-01,Y
CUST0005230,At Risk,98514.82,2026-03-20,Y
CUST0005231,Regular,49940.26,2026-01-06,N
CUST0005232,At Risk,78874.53,2026-05-05,N
CUST0005233,Regular,43494.95,2026-05-11,N
CUST0005234,At Risk,84640.9,2026-04-12,Y
CUST0005235,High Value,37378.4,2026-02-24,Y
CUST0005236,Regular,1443.87,2026-03-09,Y
CUST0005237,Occasional,87284.46,2026-05-10,N
CUST0005238,Regular,72716.45,2026-06-22,N
CUST0005239,Occasional,43101.24,2026-06-16,Y
CUST0005240,High Value,3020.22,2026-04-18,N
CUST0005241,At Risk,87028.82,2026-01-23,N
CUST0005242,Occasional,12504.45,2026-04-11,N
CUST0005243,Regular,89983.33,2026-04-05,Y
CUST0005244,At Risk,24790.24,2026-01-06,Y
CUST0005245,Occasional,20844.43,2026-06-21,Y
CUST0005246,Regular,28343.8,2026-07-23,N
CUST0005247,Occasional,41330.77,2026-03-02,N
CUST0005248,High Value,78501.42,2026-04-13,N
CUST0005249,Regular,96641.98,2026-02-15,Y
CUST0005250,High Value,86590.89,2026-03-16,N
CUST0005251,Occasional,24805.86,2026-06-02,N
CUST0005252,Regular,23565.03,2026-03-25,Y
CUST0005253,At Risk,49856.21,2026-01-25,N
CUST0005254,Occasional,19904.6,2026-06-06,Y
CUST0005255,Regular,77673.77,2026-07-01,Y
CUST0005256,At Risk,66595.02,2026-05-04,Y
CUST0005257,At Risk,80824.29,2026-07-19,N
CUST0005258,High Value,2871.51,2026-01-31,Y
CUST0005259,High Value,35503.78,2026-02-09,N
CUST0005260,High Value,60963.87,2026-04-10,N
CUST0005261,Regular,3237.27,2026-01-19,N
CUST0005262,Occasional,1808.11,2026-05-18,Y
CUST0005263,Occasional,91852.91,2026-03-11,N
CUST0005264,High Value,7706.35,2026-07-23,N
CUST0005265,High Value,644.95,2026-03-19,Y
CUST0005266,Regular,1046.22,2026-07-01,N
CUST0005267,Regular,53935.97,2026-06-05,Y
CUST0005268,Regular,72340.53,2026-03-27,N
CUST0005269,At Risk,48911.34,2026-06-01,N
CUST0005270,At Risk,54034.88,2026-07-11,N
CUST0005271,Occasional,54902.1,2026-07-09,Y
CUST0005272,At Risk,86148.26,2026-03-15,Y
CUST0005273,At Risk,82830.5,2026-07-15,Y
CUST0005274,Regular,95082.58,2026-07-25,Y
CUST0005275,Occasional,8112.6,2026-02-20,N
CUST0005276,Occasional,70553.9,2026-05-09,N
CUST0005277,High Value,95152.54,2026-01-04,Y
CUST0005278,Occasional,23392.24,2026-06-26,N
CUST0005279,High Value,51498.43,2026-05-12,N
CUST0005280,Occasional,83040.44,2026-02-24,Y
CUST0005281,High Value,66102.92,2026-07-19,Y
CUST0005282,Occasional,94999.08,2026-01-28,Y
CUST0005283,High Value,97147.53,2026-01-16,N
CUST0005284,Occasional,64718.79,2026-07-07,Y
CUST0005285,At Risk,20173.78,2026-02-14,Y
CUST0005286,High Value,8312.25,2026-01-03,N
CUST0005287,High Value,9110.72,2026-02-21,N
CUST0005288,Regular,92237.64,2026-07-15,Y
CUST0005289,Occasional,12653.24,2026-06-30,N
CUST0005290,High Value,84072.26,2026-03-08,N
CUST0005291,At Risk,78263.21,2026-02-14,N
CUST0005292,At Risk,85692.73,2026-07-13,N
CUST0005293,Occasional,50012.3,2026-03-22,N
CUST0005294,High Value,79898.74,2026-04-05,Y
CUST0005295,Regular,3056.48,2026-01-28,N
CUST0005296,Regular,27982.87,2026-06-14,Y
CUST0005297,Regular,78102.94,2026-07-04,Y
CUST0005298,High Value,21030.8,2026-06-04,Y
CUST0005299,High Value,88260.0,2026-02-20,N
CUST0005300,Occasional,21877.52,2026-07-22,Y
CUST0005301,At Risk,555.3,2026-06-23,N
CUST0005302,High Value,50847.17,2026-07-25,Y
CUST0005303,High Value,10215.88,2026-01-11,Y
CUST0005304,High Value,84985.01,2026-03-31,N
CUST0005305,Regular,91683.89,2026-05-31,Y
CUST0005306,High Value,24036.81,2026-07-10,N
CUST0005307,At Risk,45856.83,2026-04-29,Y
CUST0005308,High Value,41658.36,2026-05-03,N
